,loss,accuracy,f2,auc,val_loss,val_accuracy,val_f2,val_auc,lr
0,0.03429117053747177,0.8892788290977478,0.17552435398101807,0.7258186340332031,0.030765652656555176,0.8758057355880737,0.15148034691810608,0.6924358606338501,1e-05
1,0.03413664549589157,0.8675069808959961,0.17082034051418304,0.7259643077850342,0.03222976252436638,0.8515255451202393,0.1698671281337738,0.6948448419570923,1e-05
2,0.0339740552008152,0.8474540114402771,0.18986499309539795,0.7295241951942444,0.03304053470492363,0.8379888534545898,0.1689065843820572,0.6938353180885315,1e-05
3,0.034048888832330704,0.833774983882904,0.18795187771320343,0.7264946699142456,0.03339940309524536,0.8328319787979126,0.17177501320838928,0.6927921772003174,1e-05
4,0.03390263020992279,0.831411600112915,0.18545784056186676,0.7277898788452148,0.0335024893283844,0.8317576050758362,0.17164911329746246,0.6922323703765869,1e-05
5,0.033923227339982986,0.8294779062271118,0.1780189871788025,0.7283428907394409,0.033654194325208664,0.8304684162139893,0.17621061205863953,0.6926369071006775,1e-05
6,0.03380565345287323,0.8267564177513123,0.18885084986686707,0.7317516803741455,0.033655278384685516,0.8317576050758362,0.17986412346363068,0.6929352283477783,1e-05
7,0.03378438949584961,0.8321277499198914,0.1895333081483841,0.7319068312644958,0.033800821751356125,0.8285346031188965,0.1784290075302124,0.6921643018722534,1e-05
8,0.03390637785196304,0.8258253931999207,0.18076486885547638,0.7270668745040894,0.03380582481622696,0.8285346031188965,0.17855672538280487,0.6927012205123901,1e-05
9,0.0339096374809742,0.8301224708557129,0.19249117374420166,0.7275848388671875,0.03395930677652359,0.826815664768219,0.17811767756938934,0.6927876472473145,1e-05
10,0.03394770622253418,0.8272577524185181,0.18419776856899261,0.7289673089981079,0.03399503231048584,0.8261710405349731,0.17763440310955048,0.6924648880958557,1e-05
11,0.03389478847384453,0.8237484693527222,0.18114697933197021,0.7314214110374451,0.03390173241496086,0.8293940424919128,0.17968855798244476,0.6924687623977661,1e-05
12,0.033815618604421616,0.8323426246643066,0.17780375480651855,0.7311936616897583,0.034017156809568405,0.8263859152793884,0.17821195721626282,0.6918859481811523,1e-05
13,0.033871959894895554,0.8221012949943542,0.19113130867481232,0.731214702129364,0.03401605412364006,0.8261710405349731,0.17807842791080475,0.6916030049324036,1e-05
14,0.03380011022090912,0.8262550830841064,0.19701792299747467,0.732435941696167,0.03398095443844795,0.8276751041412354,0.17921414971351624,0.6923103928565979,1e-05
15,0.033765509724617004,0.828403651714325,0.18932314217090607,0.7330978512763977,0.034071970731019974,0.8257412910461426,0.17829793691635132,0.6926315426826477,1e-05
16,0.03380136936903,0.8255389332771301,0.19526618719100952,0.7320976257324219,0.0340222604572773,0.8272453546524048,0.1789742261171341,0.6920610666275024,1e-05
17,0.033836282789707184,0.8258970379829407,0.18035458028316498,0.7307427525520325,0.03408026322722435,0.8255264163017273,0.17840346693992615,0.6925100088119507,1e-05
